"Country","Year","Respondent","UrbanRural","Age","EconomicSituation","LivingConditions","Interest","Religion","TaxMorale","TrustPresident","TrustParliament","TrustCourts","CorruptionPresident","CorruptionParliament","CorruptionOfficials","CorruptionCouncilors","CorruptionTax","Gender","AvoidHowOften","TrustTax","SelfEmployedTax","AvoidReason","EconomicPolicies","LocalGvtTaxes","Enforce1","Enforce2","CorruptionOfficialsLocal","CorruptionOfficialsNational"
"Benin",2008,"BEN0170_2008",2,24,2,2,3,4,4,1,1,2,2,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0171_2008",2,56,4,2,4,4,4,4,NA,3,3,4,4,4,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0172_2008",2,38,1,1,4,1,2,4,3,4,1,2,2,2,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0173_2008",2,35,2,2,3,2,2,3,3,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0174_2008",2,28,2,2,3,2,1,2,2,3,2,2,2,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0175_2008",2,27,2,2,4,2,4,2,2,3,3,3,3,2,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Benin",2008,"BEN0176_2008",2,40,2,2,4,2,1,1,1,3,4,4,4,2,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Benin",2008,"BEN0177_2008",1,30,2,2,4,1,5,3,3,NA,3,3,3,2,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Benin",2008,"BEN0178_2008",1,56,2,2,4,1,4,3,3,2,3,3,3,2,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Benin",2008,"BEN0179_2008",1,18,4,2,4,4,5,3,2,3,NA,NA,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0180_2008",1,38,4,3,4,4,4,4,4,3,2,2,2,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0181_2008",1,25,4,2,3,2,2,4,3,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0182_2008",1,25,4,3,2,1,5,4,4,4,2,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0183_2008",1,38,2,2,3,2,4,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0184_2008",1,30,2,2,3,2,4,2,2,2,2,2,2,2,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0185_2008",2,25,2,2,3,2,4,2,2,3,2,2,3,2,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0186_2008",2,26,2,2,3,2,4,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0187_2008",2,36,1,1,4,3,4,4,4,3,2,2,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0188_2008",2,30,2,2,3,2,2,1,1,3,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0189_2008",2,40,4,2,3,4,1,4,3,2,2,NA,3,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Benin",2008,"BEN0190_2008",2,31,1,2,3,4,1,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0191_2008",2,28,2,2,3,2,4,2,2,3,2,2,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0192_2008",2,40,2,2,3,2,4,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0193_2008",2,19,4,3,4,2,1,3,3,3,3,3,3,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Benin",2008,"BEN0194_2008",2,66,1,2,3,3,3,2,3,2,2,4,3,2,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0195_2008",2,30,1,1,2,3,1,1,1,1,4,4,4,4,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0196_2008",2,68,1,2,4,4,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0197_2008",2,42,2,2,3,4,1,4,4,4,3,3,3,3,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0198_2008",2,25,2,1,1,3,1,1,1,1,4,4,4,4,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0199_2008",2,35,1,2,3,1,3,2,1,2,3,2,3,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0200_2008",2,25,1,1,4,2,2,1,3,3,2,2,2,2,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0201_2008",2,35,1,1,4,4,1,3,3,2,3,3,3,3,4,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0202_2008",2,36,3,3,4,4,2,3,3,3,3,3,3,3,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0203_2008",2,20,1,1,3,1,1,1,1,1,1,1,4,4,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0204_2008",2,38,1,3,4,3,4,4,2,2,2,2,2,2,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0205_2008",2,55,2,4,4,1,1,3,3,3,4,4,3,3,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0206_2008",2,35,4,3,4,2,2,3,4,3,4,3,3,3,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0207_2008",2,21,2,NA,2,2,1,4,1,1,1,3,1,2,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Benin",2008,"BEN0208_2008",2,68,1,1,4,4,2,1,1,1,4,4,4,4,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0209_2008",2,53,2,2,3,2,1,4,4,3,4,3,3,3,4,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0210_2008",2,19,1,2,3,1,3,3,2,2,2,3,3,2,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0211_2008",2,50,1,1,3,4,1,1,1,1,1,NA,4,NA,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0212_2008",2,47,4,2,4,4,5,4,4,2,2,2,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0213_2008",2,20,2,1,4,2,4,4,4,3,4,4,4,4,4,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0214_2008",2,60,1,2,3,1,3,3,2,2,2,2,2,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0215_2008",2,30,1,1,1,3,1,1,1,1,1,NA,4,NA,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0216_2008",2,65,1,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0217_2008",1,40,1,1,3,4,1,1,1,1,3,3,3,3,4,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0218_2008",1,25,1,4,4,2,4,4,4,4,2,2,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0219_2008",1,22,1,1,2,2,1,2,2,1,4,4,4,3,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0220_2008",1,37,1,2,4,2,5,2,2,4,4,2,3,2,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0221_2008",1,50,1,1,3,2,1,4,3,2,3,3,3,2,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0222_2008",1,25,1,2,3,3,3,1,2,1,3,2,2,1,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0223_2008",1,40,2,2,2,4,1,1,2,2,NA,4,4,4,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0224_2008",1,52,1,2,4,2,2,1,1,1,3,3,3,3,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0225_2008",1,50,1,1,3,4,1,3,1,1,1,1,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0226_2008",1,36,1,1,3,3,3,3,2,1,3,2,3,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0227_2008",1,38,2,2,3,3,1,1,4,4,4,3,3,3,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0228_2008",1,30,1,1,4,2,3,4,4,4,2,2,2,2,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0229_2008",1,35,2,2,4,1,4,3,3,2,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0230_2008",1,42,1,1,3,1,2,3,3,2,3,2,3,2,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0231_2008",1,35,2,2,1,3,1,4,NA,4,1,NA,NA,NA,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0232_2008",1,23,4,3,1,2,4,3,3,2,3,3,3,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0233_2008",1,60,4,4,3,3,1,3,3,3,3,3,2,3,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0234_2008",1,23,1,2,4,2,4,3,1,1,4,4,4,2,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0235_2008",1,50,NA,2,2,3,1,1,1,1,3,3,3,3,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0236_2008",1,37,3,3,4,2,5,2,2,1,2,2,2,2,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0237_2008",1,19,4,4,3,4,1,3,4,4,3,3,2,3,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0238_2008",1,54,2,3,3,3,4,NA,NA,2,3,2,3,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0239_2008",1,48,1,1,2,1,1,1,1,1,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0240_2008",1,35,1,2,4,4,4,1,2,4,3,4,4,4,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0241_2008",2,45,1,1,4,3,1,4,3,1,3,3,2,3,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0242_2008",2,23,4,3,3,3,4,4,3,2,2,2,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0243_2008",2,60,1,3,3,4,4,4,1,1,4,4,4,4,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Benin",2008,"BEN0244_2008",2,30,1,3,4,2,4,4,4,2,2,2,2,2,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Benin",2008,"BEN0245_2008",2,42,3,3,1,2,4,3,3,3,2,2,3,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0246_2008",2,27,1,1,3,3,3,1,2,2,3,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0247_2008",2,28,1,1,1,3,1,1,1,4,4,4,4,4,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0248_2008",2,25,2,2,4,2,2,4,4,4,2,2,2,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0249_2008",2,37,1,1,4,4,1,3,3,2,3,3,3,3,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0250_2008",2,23,3,4,1,2,2,3,2,1,2,2,2,2,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0251_2008",2,65,2,2,2,4,1,4,4,4,3,4,4,4,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0252_2008",2,53,1,2,4,2,4,1,2,1,4,3,2,2,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0253_2008",2,20,1,1,3,2,1,4,4,3,2,2,3,2,4,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0254_2008",2,50,1,2,3,3,2,3,1,1,2,2,2,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0255_2008",2,40,1,1,2,3,1,4,4,4,3,4,4,4,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0256_2008",2,41,1,2,3,2,4,4,4,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0257_2008",2,35,1,2,4,2,1,4,4,3,3,3,3,3,4,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0258_2008",2,50,1,1,3,1,3,2,3,2,3,3,3,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0259_2008",2,19,4,4,2,3,1,1,4,NA,4,4,4,4,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0260_2008",2,18,1,2,4,4,4,2,3,1,2,NA,2,2,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0261_2008",2,35,1,1,3,2,1,4,4,4,4,4,4,4,4,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0262_2008",2,70,2,2,3,2,4,3,3,3,3,3,3,3,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0263_2008",2,20,1,1,2,3,1,1,1,1,4,4,4,4,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0264_2008",2,38,2,1,2,2,4,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0265_2008",2,34,2,1,3,2,1,3,3,2,3,3,3,2,4,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0266_2008",2,38,1,3,3,3,3,3,2,2,3,3,3,2,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0267_2008",2,50,2,3,2,4,1,1,1,1,4,4,4,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin",2008,"BEN0268_2008",2,55,1,2,4,2,4,1,1,1,2,2,3,2,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0269_2008",2,31,1,1,4,1,1,2,2,2,3,3,3,3,4,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0270_2008",2,28,1,2,3,3,3,3,2,3,3,2,2,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0271_2008",2,25,2,2,1,3,NA,1,1,1,4,4,4,4,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0272_2008",2,41,2,3,1,2,4,3,1,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0273_2008",2,19,2,1,4,2,1,4,4,3,3,3,3,3,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0274_2008",2,47,2,2,4,3,4,4,2,2,3,3,3,3,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0275_2008",2,22,NA,3,2,2,1,3,4,2,4,4,4,4,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0276_2008",2,60,1,2,4,4,4,3,3,4,1,1,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0277_2008",2,19,2,2,3,2,1,3,2,2,2,2,2,2,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0278_2008",2,23,1,2,3,2,2,4,2,2,3,3,3,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0279_2008",2,22,4,NA,2,3,3,1,1,1,1,1,1,1,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0280_2008",2,35,1,2,4,2,2,2,4,1,3,3,2,2,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0281_2008",1,45,1,1,4,2,1,4,2,2,2,2,3,2,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0282_2008",1,63,2,2,4,4,4,3,3,3,3,3,3,3,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0283_2008",1,30,3,3,3,3,NA,4,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0284_2008",1,38,1,1,4,2,2,2,3,4,3,2,3,1,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0285_2008",1,44,1,1,4,2,3,3,1,2,2,2,1,2,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0286_2008",1,28,1,2,3,3,2,3,1,2,3,3,3,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0287_2008",1,50,2,2,1,3,4,4,4,4,NA,NA,NA,NA,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0288_2008",1,35,2,1,1,4,3,1,1,1,NA,NA,NA,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0289_2008",2,19,5,1,4,3,1,1,1,1,3,2,2,2,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0290_2008",2,34,1,3,3,3,2,4,3,3,3,2,2,3,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0291_2008",2,58,2,3,3,3,1,3,2,1,2,2,2,2,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0292_2008",2,36,2,2,4,2,4,4,3,4,2,2,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0293_2008",2,55,2,2,4,4,4,4,1,1,3,3,3,3,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0294_2008",2,30,2,3,3,3,3,4,3,2,2,2,2,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0295_2008",2,45,4,4,3,3,1,4,4,4,1,1,1,1,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0296_2008",2,30,1,2,3,2,4,4,4,4,1,NA,2,1,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0297_2008",2,19,2,2,1,2,1,3,4,3,3,2,3,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0298_2008",2,44,1,2,4,3,2,2,2,1,2,3,4,2,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0299_2008",2,21,5,2,2,1,1,2,1,4,4,4,4,4,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Benin",2008,"BEN0300_2008",2,29,1,1,4,2,2,4,2,1,2,2,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0301_2008",2,75,3,2,4,4,1,3,2,1,3,3,2,3,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0302_2008",2,29,1,1,3,3,3,3,2,NA,3,2,2,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0303_2008",2,45,1,1,4,3,1,3,3,2,4,4,4,4,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0304_2008",2,35,1,3,4,2,4,1,1,1,2,2,2,2,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0305_2008",2,18,4,4,1,3,2,4,3,3,2,2,3,2,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0306_2008",2,37,4,3,4,3,3,3,3,1,3,3,3,3,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0307_2008",2,32,4,4,2,4,1,1,4,1,2,3,2,1,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Benin",2008,"BEN0308_2008",2,45,4,3,4,4,4,4,1,2,1,2,2,1,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0309_2008",2,30,2,4,4,4,1,4,2,1,3,3,3,2,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0310_2008",2,35,1,1,3,3,2,4,2,NA,2,3,3,2,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0311_2008",2,21,4,4,4,3,1,4,1,1,4,4,4,4,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0312_2008",2,23,1,2,1,2,1,4,NA,3,NA,NA,NA,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0313_2008",2,19,4,5,4,4,5,4,4,4,4,4,4,4,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0314_2008",2,45,1,1,3,2,3,3,2,2,2,2,3,3,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0315_2008",2,64,4,3,1,4,5,4,3,1,1,4,3,4,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Benin",2008,"BEN0316_2008",2,59,1,2,4,2,2,4,3,4,2,2,2,2,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0317_2008",2,58,4,2,4,4,1,4,4,2,2,2,3,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0318_2008",2,50,2,3,2,3,3,3,2,1,3,3,3,2,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0319_2008",2,35,2,2,2,3,1,4,3,1,1,NA,NA,NA,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0320_2008",2,26,3,3,1,2,4,3,3,3,3,3,3,3,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0321_2008",2,32,2,2,1,2,2,3,3,4,3,3,3,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0322_2008",2,60,1,2,3,3,3,1,4,1,2,2,3,2,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0323_2008",2,24,2,2,2,3,NA,4,1,1,3,3,3,2,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0324_2008",2,45,2,3,4,4,4,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0325_2008",2,35,4,4,4,4,1,2,4,2,2,2,3,2,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0326_2008",2,41,1,2,3,3,3,2,1,NA,3,2,3,2,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0327_2008",2,35,2,2,1,3,NA,3,2,1,3,2,3,3,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0328_2008",2,36,1,1,3,2,4,3,1,3,3,3,3,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0329_2008",1,29,2,2,4,3,4,4,2,2,2,2,2,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0330_2008",1,35,1,3,3,2,3,3,2,2,2,3,3,2,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0331_2008",1,27,2,1,3,3,5,2,2,2,2,1,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0332_2008",1,19,3,4,4,2,4,2,1,2,4,4,4,4,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0333_2008",1,39,1,1,1,2,4,2,1,1,4,4,4,4,4,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Benin",2008,"BEN0334_2008",1,22,1,3,3,1,3,1,1,1,3,2,2,3,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0335_2008",1,45,1,1,2,3,1,3,3,3,2,2,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Benin",2008,"BEN0336_2008",1,22,1,2,4,2,4,4,4,3,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0337_2008",2,25,1,1,4,3,4,2,2,2,3,3,3,3,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0338_2008",2,30,1,2,1,1,4,1,1,3,4,4,3,3,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0339_2008",2,26,2,2,2,1,5,4,2,4,2,1,4,4,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Benin",2008,"BEN0340_2008",2,22,3,3,1,3,4,3,3,2,2,2,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Benin",2008,"BEN0341_2008",2,46,1,1,4,3,5,3,3,3,3,2,3,2,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Benin",2008,"BEN0342_2008",2,35,1,3,2,2,3,3,3,1,2,3,2,3,4,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
