"Country","Respondent","UrbanRural","Age","EconomicSituation","LivingConditions","Interest","Religion","TaxMorale","TrustPresident","TrustParliament","TrustCourts","CorruptionPresident","CorruptionParliament","CorruptionOfficials","CorruptionCouncilors","CorruptionTax","Gender","AvoidHowOften","TrustTax","SelfEmployedTax","AvoidReason","EconomicPolicies","LocalGvtTaxes","Enforce1","Enforce2","CorruptionOfficialsLocal","CorruptionOfficialsNational"
11,"GHA0940",2,31,4,4,0,0,5,2,1,2,2,2,2,3,2,1,9,1,1,3,NA,NA,NA,NA,NA,NA
11,"GHA0941",2,36,1,1,2,0,5,3,2,0,9,9,1,9,0,1,2,3,1,7,NA,NA,NA,NA,NA,NA
11,"GHA0942",2,20,5,4,3,0,3,1,1,2,2,2,2,1,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA
11,"GHA0943",2,28,2,2,1,0,4,1,1,0,3,3,3,3,3,1,1,0,0,3,NA,NA,NA,NA,NA,NA
11,"GHA0944",2,25,1,1,1,1,1,3,0,0,2,3,3,2,3,2,2,0,0,7,NA,NA,NA,NA,NA,NA
11,"GHA0945",1,48,2,2,3,0,4,1,3,1,2,2,2,1,3,2,2,2,1,3,NA,NA,NA,NA,NA,NA
11,"GHA0946",1,21,4,4,0,1,3,1,1,0,0,1,1,1,1,1,9,1,0,9999,NA,NA,NA,NA,NA,NA
11,"GHA0947",1,20,1,1,3,0,5,3,3,3,9,1,1,2,2,1,2,0,1,3,NA,NA,NA,NA,NA,NA
11,"GHA0948",1,74,1,1,3,0,5,0,0,3,2,9,9,9,0,2,0,9,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA0949",1,70,4,4,3,0,5,3,3,0,2,0,2,0,2,1,1,0,1,10,NA,NA,NA,NA,NA,NA
11,"GHA0950",1,45,1,2,1,0,5,2,2,9,2,2,1,2,2,2,0,1,1,4,NA,NA,NA,NA,NA,NA
11,"GHA0951",1,32,1,1,0,1,5,1,1,1,1,1,1,1,1,2,2,0,7,3,NA,NA,NA,NA,NA,NA
11,"GHA0952",1,75,1,1,3,0,5,1,1,0,1,1,1,0,1,1,0,0,7,3,NA,NA,NA,NA,NA,NA
11,"GHA0953",2,42,1,1,3,2,5,3,3,3,9,0,9,0,0,1,0,3,1,3,NA,NA,NA,NA,NA,NA
11,"GHA0954",2,45,1,1,2,0,5,3,3,3,1,1,2,0,3,2,0,1,1,2,NA,NA,NA,NA,NA,NA
11,"GHA0955",2,25,2,1,2,2,4,0,1,2,2,2,2,1,1,1,2,1,1,4,NA,NA,NA,NA,NA,NA
11,"GHA0956",2,55,1,2,1,0,9,9,3,9,3,1,3,0,3,2,9,9,0,1,NA,NA,NA,NA,NA,NA
11,"GHA0957",2,18,1,1,3,0,5,3,3,3,1,2,2,1,1,1,0,1,1,3,NA,NA,NA,NA,NA,NA
11,"GHA0958",2,31,1,1,2,0,4,0,0,3,0,2,0,2,3,2,0,0,1,1,NA,NA,NA,NA,NA,NA
11,"GHA0959",2,23,1,2,3,0,4,2,2,2,2,2,2,1,2,2,0,2,1,2,NA,NA,NA,NA,NA,NA
11,"GHA0960",2,42,1,2,1,0,5,1,1,2,2,2,2,0,2,1,0,2,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA0961",1,60,3,2,0,0,3,9,9,9,9,9,9,9,9,2,9,9,9,9999,NA,NA,NA,NA,NA,NA
11,"GHA0962",1,76,2,3,2,0,4,2,2,2,1,1,1,1,1,1,2,1,1,8,NA,NA,NA,NA,NA,NA
11,"GHA0963",1,29,5,5,0,0,2,0,1,1,3,1,1,1,3,2,2,0,0,2,NA,NA,NA,NA,NA,NA
11,"GHA0964",1,27,4,4,3,1,5,3,1,2,1,1,2,2,2,1,2,1,1,7,NA,NA,NA,NA,NA,NA
11,"GHA0965",1,29,1,5,0,2,5,0,9,1,1,0,9,0,1,2,2,1,7,0,NA,NA,NA,NA,NA,NA
11,"GHA0966",1,30,1,4,1,0,4,1,1,1,3,3,3,1,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA
11,"GHA0967",1,22,1,3,1,0,5,0,0,1,2,2,2,1,3,1,0,0,1,3,NA,NA,NA,NA,NA,NA
11,"GHA0968",1,63,1,1,3,2,5,0,3,2,3,1,1,1,1,1,2,3,7,3,NA,NA,NA,NA,NA,NA
11,"GHA0969",1,27,4,4,2,0,5,1,0,0,1,1,1,1,1,1,0,0,1,3,NA,NA,NA,NA,NA,NA
11,"GHA0970",1,18,9,2,0,2,5,1,2,1,1,1,1,1,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA
11,"GHA0971",1,23,1,3,1,0,4,1,0,2,3,3,3,1,3,2,1,0,0,2,NA,NA,NA,NA,NA,NA
11,"GHA0972",1,24,3,4,0,0,4,0,0,2,2,2,2,1,3,1,1,0,1,2,NA,NA,NA,NA,NA,NA
11,"GHA0973",1,21,4,4,1,0,5,2,3,2,1,1,1,1,2,2,9,1,1,2,NA,NA,NA,NA,NA,NA
11,"GHA0974",1,90,1,5,3,0,5,1,1,2,1,1,1,1,1,1,9,1,7,2,NA,NA,NA,NA,NA,NA
11,"GHA0975",1,24,4,4,1,0,4,1,2,2,1,1,1,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA
11,"GHA0976",1,38,5,5,0,2,4,1,0,2,3,2,2,0,2,2,9,1,1,3,NA,NA,NA,NA,NA,NA
11,"GHA0977",2,24,4,1,0,1,4,2,0,1,0,0,0,0,1,1,0,0,7,4,NA,NA,NA,NA,NA,NA
11,"GHA0978",2,41,4,3,0,3,5,3,3,2,3,1,1,1,1,2,1,9,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA0979",2,18,4,4,0,1,4,3,2,2,2,2,2,9,2,1,3,0,1,6,NA,NA,NA,NA,NA,NA
11,"GHA0980",2,27,1,2,0,0,4,0,1,2,2,2,1,9,2,2,1,2,0,2,NA,NA,NA,NA,NA,NA
11,"GHA0981",2,43,1,2,2,2,5,1,1,1,9,9,9,9,1,2,0,1,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA0982",2,45,3,1,3,0,5,3,3,3,1,1,2,2,1,1,0,3,1,6,NA,NA,NA,NA,NA,NA
11,"GHA0983",2,63,2,4,1,3,4,2,2,2,9,9,9,9,2,2,9,2,1,6,NA,NA,NA,NA,NA,NA
11,"GHA0984",2,34,4,4,2,1,4,1,3,2,2,2,2,2,2,1,1,1,1,7,NA,NA,NA,NA,NA,NA
11,"GHA0985",2,25,3,4,0,0,5,3,0,0,0,1,1,1,3,1,0,3,1,7,NA,NA,NA,NA,NA,NA
11,"GHA0986",2,18,4,4,3,2,5,3,1,0,1,1,1,0,1,2,2,0,7,4,NA,NA,NA,NA,NA,NA
11,"GHA0987",2,19,2,1,2,0,2,1,1,3,0,0,0,0,0,2,0,0,0,9999,NA,NA,NA,NA,NA,NA
11,"GHA0988",2,42,1,1,3,0,4,2,2,2,1,1,1,1,1,1,0,2,1,3,NA,NA,NA,NA,NA,NA
11,"GHA0989",2,28,1,4,2,2,3,0,0,0,3,2,1,2,3,1,2,0,0,1,NA,NA,NA,NA,NA,NA
11,"GHA0990",2,20,1,1,1,0,2,0,0,1,2,2,2,1,2,2,9,0,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA0991",2,62,2,2,2,2,2,1,1,0,3,1,3,1,1,2,2,2,0,4,NA,NA,NA,NA,NA,NA
11,"GHA0992",2,22,2,4,1,0,5,2,2,2,3,3,3,3,1,1,2,2,0,9999,NA,NA,NA,NA,NA,NA
11,"GHA0993",2,64,4,4,2,2,4,3,3,3,9,1,1,9,2,2,1,1,1,6,NA,NA,NA,NA,NA,NA
11,"GHA0994",2,37,4,4,2,0,4,2,1,3,1,1,1,1,1,1,2,2,1,7,NA,NA,NA,NA,NA,NA
11,"GHA0995",2,22,2,2,3,0,5,1,1,3,1,1,2,1,1,2,2,1,1,3,NA,NA,NA,NA,NA,NA
11,"GHA0996",2,43,2,4,3,2,5,3,3,1,2,3,2,1,3,1,2,0,1,7,NA,NA,NA,NA,NA,NA
11,"GHA0997",2,85,1,1,0,0,5,1,0,3,2,0,0,0,0,1,9,0,7,3,NA,NA,NA,NA,NA,NA
11,"GHA0998",2,40,1,4,1,0,2,0,9,0,1,1,1,0,1,2,2,0,1,2,NA,NA,NA,NA,NA,NA
11,"GHA0999",2,45,1,3,2,2,5,3,1,3,1,1,1,1,1,1,0,3,1,10,NA,NA,NA,NA,NA,NA
11,"GHA1000",2,64,1,2,0,1,5,3,2,3,9,9,9,0,9,2,1,1,1,3,NA,NA,NA,NA,NA,NA
11,"GHA1001",1,61,1,1,0,0,1,2,2,2,2,2,3,2,2,1,2,0,1,3,NA,NA,NA,NA,NA,NA
11,"GHA1002",1,24,1,1,0,0,5,3,1,3,2,2,2,1,1,2,1,0,7,1,NA,NA,NA,NA,NA,NA
11,"GHA1003",1,39,1,1,1,0,5,3,3,3,9,9,9,0,9,1,1,3,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA1004",1,25,1,4,0,0,5,3,3,3,2,1,1,1,1,2,0,3,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1005",1,33,1,1,3,1,4,1,1,3,2,1,2,1,1,2,2,2,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA1006",1,46,4,2,0,2,4,3,2,2,9,9,9,9,2,1,1,2,1,3,NA,NA,NA,NA,NA,NA
11,"GHA1007",1,18,2,2,3,1,5,0,1,3,1,1,2,1,2,2,3,0,0,4,NA,NA,NA,NA,NA,NA
11,"GHA1008",1,30,3,3,2,3,4,1,1,1,2,0,2,1,0,1,0,3,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1009",2,35,5,5,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,3,NA,NA,NA,NA,NA,NA
11,"GHA1010",2,35,1,2,0,0,5,2,2,3,1,2,1,1,1,2,0,3,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1011",2,40,1,1,2,0,9,2,2,2,0,9,9,9,9,2,9,9,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA1012",2,47,1,1,1,0,1,3,2,2,9,9,9,9,9,1,2,2,0,1,NA,NA,NA,NA,NA,NA
11,"GHA1013",2,70,1,1,3,0,5,3,3,3,0,0,0,0,1,1,1,3,7,9999,NA,NA,NA,NA,NA,NA
11,"GHA1014",2,60,5,2,3,0,5,0,3,3,1,2,1,0,2,2,0,3,7,4,NA,NA,NA,NA,NA,NA
11,"GHA1015",2,48,4,4,3,0,4,3,3,3,0,0,0,0,9,2,2,3,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA1016",2,36,4,2,3,3,5,3,3,0,2,2,2,2,2,1,2,0,1,9,NA,NA,NA,NA,NA,NA
11,"GHA1017",1,33,2,2,2,2,5,3,3,1,1,1,1,1,1,1,2,3,1,8,NA,NA,NA,NA,NA,NA
11,"GHA1018",1,25,2,1,3,2,5,3,3,3,0,0,0,0,0,2,0,0,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1019",1,45,1,1,0,0,5,3,2,2,9,9,9,9,9,2,0,2,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1020",1,22,1,2,3,0,5,3,3,3,3,3,3,3,3,1,0,3,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1021",1,28,1,4,3,0,5,3,3,3,3,3,3,3,3,2,0,3,7,4,NA,NA,NA,NA,NA,NA
11,"GHA1022",1,43,1,2,3,0,5,0,1,0,3,3,3,0,3,1,0,0,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1023",1,35,1,2,3,2,5,3,2,1,2,2,1,0,2,1,2,0,1,1,NA,NA,NA,NA,NA,NA
11,"GHA1024",1,27,1,1,2,2,5,2,9,2,9,9,9,9,9,2,0,9,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA1025",2,36,1,1,3,0,5,3,3,3,1,1,1,0,1,1,0,0,0,7,NA,NA,NA,NA,NA,NA
11,"GHA1026",2,20,1,1,2,0,5,3,1,3,0,0,0,0,0,2,0,1,0,1,NA,NA,NA,NA,NA,NA
11,"GHA1027",2,58,1,1,0,0,4,0,0,0,2,2,2,2,2,2,0,0,9,3,NA,NA,NA,NA,NA,NA
11,"GHA1028",2,22,3,3,1,0,3,2,2,2,2,2,1,2,2,1,9,1,9,3,NA,NA,NA,NA,NA,NA
11,"GHA1029",2,41,2,2,1,2,9,0,0,1,2,2,2,2,3,1,2,0,1,7,NA,NA,NA,NA,NA,NA
11,"GHA1030",2,29,1,1,0,1,5,2,1,1,2,2,2,2,3,2,9,0,9,2,NA,NA,NA,NA,NA,NA
11,"GHA1031",2,38,1,1,2,2,5,3,3,1,0,0,0,0,0,2,0,3,9,9999,NA,NA,NA,NA,NA,NA
11,"GHA1032",2,28,1,1,0,2,5,3,1,0,1,1,1,1,1,1,0,0,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1033",2,19,1,2,1,0,5,2,2,2,3,3,3,3,3,2,0,2,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1034",2,21,1,2,3,0,4,0,0,3,3,3,3,0,3,1,0,2,7,2,NA,NA,NA,NA,NA,NA
11,"GHA1035",2,42,1,1,0,0,9,1,1,2,2,2,2,2,3,1,9,0,9,2,NA,NA,NA,NA,NA,NA
11,"GHA1036",2,29,1,1,3,2,5,3,2,3,9,9,9,0,0,2,0,2,1,0,NA,NA,NA,NA,NA,NA
11,"GHA1037",2,37,1,1,3,2,5,3,1,1,9,1,1,1,1,1,0,3,1,7,NA,NA,NA,NA,NA,NA
11,"GHA1038",2,65,1,1,3,2,5,3,0,1,9,9,1,1,2,2,0,0,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA1039",2,30,1,1,1,1,4,0,0,1,2,3,2,2,2,2,0,0,9,7,NA,NA,NA,NA,NA,NA
11,"GHA1040",2,32,3,3,2,0,5,3,3,3,3,3,3,3,3,1,0,3,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1041",2,72,4,4,2,2,4,2,2,2,9,9,9,9,9,1,2,2,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA1042",2,44,1,1,2,1,4,1,1,1,2,2,2,2,2,2,9,1,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1043",2,31,1,1,0,0,5,1,1,1,0,0,0,0,2,2,0,1,0,3,NA,NA,NA,NA,NA,NA
11,"GHA1044",2,24,1,1,0,0,5,1,0,1,2,1,1,1,2,1,2,0,7,4,NA,NA,NA,NA,NA,NA
11,"GHA1045",2,34,2,2,3,2,4,1,1,3,3,2,2,1,3,2,2,1,1,3,NA,NA,NA,NA,NA,NA
11,"GHA1046",2,31,2,2,0,0,4,3,2,9,9,9,9,9,9,1,2,9,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA1047",2,30,1,1,0,0,5,1,9,3,0,9,0,1,1,2,2,3,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1048",2,40,1,1,0,0,5,3,0,9,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA
11,"GHA1049",2,22,1,2,1,0,5,3,3,3,3,3,3,3,3,2,0,3,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1050",2,43,1,3,1,0,4,3,0,0,3,3,3,2,3,1,0,0,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1051",2,57,1,2,0,3,5,1,1,2,0,1,1,0,0,2,1,1,0,2,NA,NA,NA,NA,NA,NA
11,"GHA1052",2,24,1,4,2,0,5,1,1,1,1,1,1,1,2,1,2,1,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1053",2,47,3,4,2,2,5,2,2,2,1,1,1,1,1,1,0,2,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1054",2,39,2,2,2,0,4,3,0,3,0,0,0,0,0,2,0,3,1,6,NA,NA,NA,NA,NA,NA
11,"GHA1055",2,39,4,4,2,0,4,1,1,1,1,1,1,1,1,1,2,1,1,3,NA,NA,NA,NA,NA,NA
11,"GHA1056",2,27,1,1,9,0,4,9,9,3,3,1,9,9,9,2,3,0,0,3,NA,NA,NA,NA,NA,NA
11,"GHA1057",1,30,2,2,2,0,5,3,3,3,1,1,1,1,1,1,0,1,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1058",1,53,2,2,1,2,5,3,1,0,2,1,2,1,1,2,0,1,1,1,NA,NA,NA,NA,NA,NA
11,"GHA1059",1,49,2,1,1,1,4,1,1,2,2,1,2,1,3,2,2,0,1,8,NA,NA,NA,NA,NA,NA
11,"GHA1060",1,29,5,5,3,0,4,3,3,2,1,1,2,1,1,1,2,0,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA1061",1,26,4,3,1,0,4,1,1,0,0,1,2,1,2,2,1,1,0,1,NA,NA,NA,NA,NA,NA
11,"GHA1062",1,70,1,1,0,2,5,9,1,9,9,9,9,9,9,1,9,9,7,9999,NA,NA,NA,NA,NA,NA
11,"GHA1063",1,29,1,2,1,2,5,0,0,0,3,3,3,1,3,2,0,0,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1064",1,23,4,5,0,0,5,3,3,3,3,3,3,3,3,1,0,3,0,4,NA,NA,NA,NA,NA,NA
11,"GHA1065",2,49,4,2,0,3,5,2,2,1,1,1,1,0,1,1,0,1,9,3,NA,NA,NA,NA,NA,NA
11,"GHA1066",2,65,3,4,3,3,4,3,2,0,1,1,1,2,9,2,1,9,1,0,NA,NA,NA,NA,NA,NA
11,"GHA1067",2,35,1,2,1,0,5,0,0,0,3,3,3,1,3,2,0,1,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1068",2,52,2,3,1,0,5,1,0,1,3,3,3,3,3,1,0,1,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1069",2,27,1,1,0,2,9,0,0,1,3,3,2,2,2,2,9,0,9,9999,NA,NA,NA,NA,NA,NA
11,"GHA1070",2,38,1,1,1,0,4,3,0,2,1,2,2,2,2,1,2,0,1,5,NA,NA,NA,NA,NA,NA
11,"GHA1071",2,54,1,1,1,0,4,3,0,2,1,2,2,2,2,1,2,0,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1072",2,22,2,2,0,0,9,3,2,2,2,2,2,2,2,2,0,1,1,1,NA,NA,NA,NA,NA,NA
11,"GHA1073",1,39,2,2,0,0,4,1,1,1,3,3,3,3,3,1,0,1,1,3,NA,NA,NA,NA,NA,NA
11,"GHA1074",1,38,1,3,1,0,5,3,2,2,3,3,3,3,3,2,0,2,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1075",1,64,2,2,1,2,4,0,0,0,2,2,2,2,3,2,1,0,1,7,NA,NA,NA,NA,NA,NA
11,"GHA1076",1,37,1,2,1,0,9,1,0,2,2,2,2,2,3,1,2,1,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1077",1,27,1,2,0,0,5,1,1,0,3,3,3,1,3,2,0,1,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1078",1,24,1,2,0,0,5,0,0,0,3,3,1,3,3,1,1,0,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1079",1,24,1,1,1,2,9,2,1,1,2,1,2,2,3,1,2,0,0,2,NA,NA,NA,NA,NA,NA
11,"GHA1080",1,20,1,1,0,0,9,1,1,1,2,2,2,2,2,2,1,0,9,7,NA,NA,NA,NA,NA,NA
11,"GHA1081",1,37,5,5,1,0,4,3,0,0,1,3,3,3,2,2,0,2,1,6,NA,NA,NA,NA,NA,NA
11,"GHA1082",1,43,5,4,2,0,4,3,0,0,1,3,1,0,2,1,2,0,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA1083",1,49,2,2,2,2,5,3,2,3,1,1,2,1,2,1,1,3,1,3,NA,NA,NA,NA,NA,NA
11,"GHA1084",1,19,1,4,0,0,4,1,0,1,1,1,9,0,3,2,2,2,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA1085",1,20,1,2,0,1,5,0,0,0,3,3,3,9,2,2,1,0,7,3,NA,NA,NA,NA,NA,NA
11,"GHA1086",1,52,4,2,0,0,5,3,0,0,1,1,1,2,3,1,2,0,7,3,NA,NA,NA,NA,NA,NA
11,"GHA1087",1,21,1,3,3,0,4,1,0,1,3,3,3,1,3,1,1,0,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1088",1,35,1,2,0,0,5,1,0,1,2,1,1,1,3,2,0,1,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1089",2,32,5,5,0,0,4,3,2,1,1,1,1,1,3,1,0,1,0,1,NA,NA,NA,NA,NA,NA
11,"GHA1090",2,20,2,1,9,0,4,3,2,1,1,1,1,1,2,2,0,2,7,6,NA,NA,NA,NA,NA,NA
11,"GHA1091",2,28,2,2,1,9,3,0,0,0,3,3,3,3,3,1,9,0,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA1092",2,49,1,1,0,1,4,2,9,0,1,1,1,1,2,2,9,1,1,8,NA,NA,NA,NA,NA,NA
11,"GHA1093",2,40,1,1,2,3,5,3,0,0,1,1,1,1,2,2,0,0,1,8,NA,NA,NA,NA,NA,NA
11,"GHA1094",2,18,1,1,1,2,4,1,0,1,9,9,1,9,1,1,0,1,1,6,NA,NA,NA,NA,NA,NA
11,"GHA1095",2,26,1,2,0,0,5,1,1,1,2,3,3,1,3,1,0,0,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1096",2,35,1,3,0,0,5,0,0,0,2,3,3,1,3,2,0,0,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1097",1,28,1,1,2,0,4,1,1,0,2,3,3,1,2,1,3,0,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1098",1,27,1,4,1,2,5,1,2,0,1,2,2,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA
11,"GHA1099",1,48,3,3,1,0,3,0,0,0,3,3,3,3,3,1,2,0,0,9999,NA,NA,NA,NA,NA,NA
11,"GHA1100",1,35,2,1,3,2,4,3,3,3,2,2,2,2,3,2,2,2,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA1101",1,65,1,1,0,0,4,1,1,1,9,9,9,1,2,2,1,0,1,3,NA,NA,NA,NA,NA,NA
11,"GHA1102",1,54,1,1,1,2,5,3,0,9,1,1,1,1,1,1,2,0,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1103",1,25,1,1,0,0,1,0,0,0,3,1,1,1,1,2,2,0,1,3,NA,NA,NA,NA,NA,NA
11,"GHA1104",1,26,2,4,0,1,1,0,0,3,3,3,1,2,1,1,2,0,0,4,NA,NA,NA,NA,NA,NA
11,"GHA1105",1,21,3,4,3,2,4,3,0,2,1,1,0,0,0,1,0,2,1,3,NA,NA,NA,NA,NA,NA
11,"GHA1106",1,59,2,4,2,0,5,1,0,1,1,1,2,1,1,2,1,0,1,3,NA,NA,NA,NA,NA,NA
11,"GHA1107",1,32,2,4,0,2,4,1,1,1,1,1,1,1,9,2,3,3,1,3,NA,NA,NA,NA,NA,NA
11,"GHA1108",1,24,3,1,3,0,5,2,2,2,3,2,1,1,2,1,2,1,1,3,NA,NA,NA,NA,NA,NA
11,"GHA1109",1,42,1,3,1,2,5,1,1,1,1,1,3,1,3,1,1,1,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1110",1,51,4,2,0,1,1,3,2,2,0,0,0,1,1,2,2,3,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1111",1,24,2,4,0,0,5,0,0,0,1,3,3,1,1,1,3,0,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1112",1,57,4,5,3,0,5,3,3,3,0,9,1,2,0,2,2,3,1,8,NA,NA,NA,NA,NA,NA
11,"GHA1113",1,26,4,4,3,0,4,2,2,2,2,2,2,2,2,1,2,1,7,6,NA,NA,NA,NA,NA,NA
11,"GHA1114",1,30,1,1,0,0,4,1,1,2,2,2,2,2,2,2,0,1,7,5,NA,NA,NA,NA,NA,NA
11,"GHA1115",1,24,2,1,3,2,5,3,2,3,2,2,2,2,2,1,1,2,7,1,NA,NA,NA,NA,NA,NA
11,"GHA1116",1,59,2,2,0,2,4,3,2,2,1,1,1,1,1,2,1,2,7,3,NA,NA,NA,NA,NA,NA
11,"GHA1117",1,52,4,2,3,3,5,1,1,1,1,1,1,1,1,1,3,1,1,6,NA,NA,NA,NA,NA,NA
11,"GHA1118",1,26,1,1,0,2,5,2,0,3,1,2,1,3,1,2,2,3,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1119",1,26,2,2,1,1,4,1,9,2,9,9,9,9,9,2,1,1,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1120",1,57,4,4,2,0,5,3,3,2,1,1,1,1,1,1,2,2,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1121",1,44,4,4,3,3,5,2,1,2,1,1,1,1,1,2,2,1,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1122",1,38,2,2,3,1,5,1,2,2,1,1,1,1,1,1,2,1,7,4,NA,NA,NA,NA,NA,NA
11,"GHA1123",1,19,2,2,2,0,5,0,0,2,9,9,9,9,9,2,9,2,7,9999,NA,NA,NA,NA,NA,NA
11,"GHA1124",1,37,1,1,2,0,2,0,1,1,3,3,3,3,3,1,2,0,7,4,NA,NA,NA,NA,NA,NA
11,"GHA1125",1,48,2,2,1,2,3,3,2,1,2,2,2,2,2,2,2,0,7,6,NA,NA,NA,NA,NA,NA
11,"GHA1126",1,37,1,1,3,1,4,3,0,2,2,2,2,2,2,1,0,9,1,3,NA,NA,NA,NA,NA,NA
11,"GHA1127",1,36,3,2,3,0,5,0,3,2,1,1,1,1,1,1,2,0,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1128",1,46,1,1,1,2,5,1,3,1,1,1,1,1,1,2,2,1,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1129",1,30,1,1,0,0,5,3,1,3,1,2,2,2,1,2,2,0,1,2,NA,NA,NA,NA,NA,NA
11,"GHA1130",1,48,5,5,2,0,5,1,1,1,1,1,1,1,1,1,3,0,1,8,NA,NA,NA,NA,NA,NA
11,"GHA1131",1,28,5,1,0,1,4,1,1,2,0,1,1,1,1,1,1,2,7,2,NA,NA,NA,NA,NA,NA
11,"GHA1132",1,30,1,4,1,0,5,0,0,0,3,3,3,3,3,2,0,0,7,1,NA,NA,NA,NA,NA,NA
11,"GHA1133",1,55,2,1,0,0,4,0,0,9,1,1,1,1,1,1,2,9,7,9999,NA,NA,NA,NA,NA,NA
11,"GHA1134",1,25,3,4,3,2,4,0,1,0,3,1,3,1,1,2,2,1,9,3,NA,NA,NA,NA,NA,NA
11,"GHA1135",1,72,3,3,1,1,4,3,3,2,2,2,2,2,2,1,2,3,1,4,NA,NA,NA,NA,NA,NA
11,"GHA1136",1,32,4,4,0,2,4,1,1,1,1,1,1,1,1,2,0,1,7,3,NA,NA,NA,NA,NA,NA
11,"GHA1137",1,39,1,1,0,0,5,2,2,0,1,9,9,9,3,2,3,0,1,7,NA,NA,NA,NA,NA,NA
11,"GHA1138",1,68,4,4,3,2,4,3,2,1,1,2,2,2,2,1,2,1,7,1,NA,NA,NA,NA,NA,NA
11,"GHA1139",1,29,4,4,2,2,4,2,2,2,2,1,2,1,2,2,2,2,7,4,NA,NA,NA,NA,NA,NA
11,"GHA1140",1,39,4,4,3,0,4,1,2,2,2,2,2,2,2,1,2,1,7,4,NA,NA,NA,NA,NA,NA
11,"GHA1141",1,28,4,4,2,0,4,2,1,2,1,1,1,1,1,1,3,0,9,6,NA,NA,NA,NA,NA,NA
11,"GHA1142",1,19,4,4,2,0,4,0,0,0,1,1,1,1,1,2,3,0,1,9999,NA,NA,NA,NA,NA,NA
11,"GHA1143",1,18,4,4,1,1,5,3,2,1,1,1,1,1,1,1,2,2,1,6,NA,NA,NA,NA,NA,NA
11,"GHA1144",1,49,5,4,3,2,4,3,2,1,0,1,1,1,1,2,2,2,7,6,NA,NA,NA,NA,NA,NA
